,NAME_CAT,SMILE_CAT,NAME_ANI,SMILE_ANI,T,P,densiy (kg/m3),reference,,,,,,,,,,,,,,,,
391,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],262.68,100,1106.12,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
392,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],268.65,100,1101.93,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
393,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],273.46,100,1098.21,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
394,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],278.14,100,1095.15,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
395,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],283.27,100,1091.23,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
396,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],288.08,100,1088.11,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
397,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],293.16,100,1084.64,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
398,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],298.19,100,1081,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
399,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],303.27,100,1077.46,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
400,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],308.21,100,1073.93,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
401,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],313.21,100,1070.64,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
402,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],318.2,100,1067.14,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
403,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],323.32,100,1063.82,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
404,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],327.9,100,1060.39,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
405,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],333.05,100,1057.29,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
406,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],338.17,100,1053.46,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
407,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],342.95,100,1050.5,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
408,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],348.05,100,1047.15,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
409,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],352.71,100,1043.86,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
410,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],358.12,100,1040.23,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
411,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],364.84,100,1035.96,"Souckova, M.; Klomfar, J.; Patek, J. (2015) Fluid Phase Equilib. 406, 181-193.",,,,,,,,,,,,,,,,
412,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],278.15,101.325,1403.3,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
413,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],283.15,101.325,1398.9,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
414,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],288.15,101.325,1394.5,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
415,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],293.15,101.325,1390.2,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
416,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],298.15,101.325,1385.9,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
417,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],303.15,101.325,1381.6,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
418,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],308.15,101.325,1377.3,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
419,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],313.15,101.325,1373.1,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
420,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],318.15,101.325,1368.9,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
421,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],323.15,101.325,1364.8,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
422,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],328.15,101.325,1360.6,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
423,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],333.15,101.325,1356.5,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
424,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],338.15,101.325,1352.5,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
425,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],343.15,101.325,1348.4,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
426,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],348.15,101.325,1344.4,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
427,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],353.15,101.325,1340.4,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
428,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],358.15,101.325,1336.4,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
429,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],363.15,101.325,1332.5,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822.",,,,,,,,,,,,,,,,
430,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101,1358.2,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
431,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101,1353.1,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
432,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101,1348.7,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
433,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101,1344.3,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
434,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101,1339.9,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
435,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101,1335.5,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
436,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101,1331.1,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
437,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101,1326.7,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
438,"1-hexyl-2,3-dimethylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101,1322.2,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",,,,,,,,,,,,,,,,
439,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,295.15,101.325,1456.7,"Fredlake, C. P.; Crosthwaite, J. M.; Hert, D. G.; Aki, S. N. V. K.; Brennecke, J. F. (2004) J. Chem. Eng. Data 49, 954-964.",,,,,,,,,,,,,,,,
440,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,304.25,101.325,1454.2,"Fredlake, C. P.; Crosthwaite, J. M.; Hert, D. G.; Aki, S. N. V. K.; Brennecke, J. F. (2004) J. Chem. Eng. Data 49, 954-964.",,,,,,,,,,,,,,,,
441,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.65,101.325,1446.4,"Fredlake, C. P.; Crosthwaite, J. M.; Hert, D. G.; Aki, S. N. V. K.; Brennecke, J. F. (2004) J. Chem. Eng. Data 49, 954-964.",,,,,,,,,,,,,,,,
442,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,324.35,101.325,1438.6,"Fredlake, C. P.; Crosthwaite, J. M.; Hert, D. G.; Aki, S. N. V. K.; Brennecke, J. F. (2004) J. Chem. Eng. Data 49, 954-964.",,,,,,,,,,,,,,,,
443,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,335.15,101.325,1427.5,"Fredlake, C. P.; Crosthwaite, J. M.; Hert, D. G.; Aki, S. N. V. K.; Brennecke, J. F. (2004) J. Chem. Eng. Data 49, 954-964.",,,,,,,,,,,,,,,,
444,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,344.65,101.325,1415.5,"Fredlake, C. P.; Crosthwaite, J. M.; Hert, D. G.; Aki, S. N. V. K.; Brennecke, J. F. (2004) J. Chem. Eng. Data 49, 954-964.",,,,,,,,,,,,,,,,
445,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,298.15,101,1225,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
446,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,303.15,101,1222,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
447,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,308.15,101,1219,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
448,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,313.15,101,1217,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
449,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,318.15,101,1216,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
450,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,323.15,101,1215,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
451,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,333.15,101,1213,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
452,"1,2-dimethyl-3-propylimidazolium ",CCCCCCN1C=C[N+](=C1C)C,tetrafluoroborate,[B-](F)(F)(F)F,343.15,101,1212,"Ge, M.-L.; Ren, Z.-G.; Song Y.-J.; Wang, L. -S. (2009) J. Chem. Eng. Data 54(4), 1400-1402.",,,,,,,,,,,,,,,,
453,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],293.15,101.325,1128.9,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
454,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],295.16,101.325,1128.2,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
455,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],298.15,101.325,1127.6,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
456,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],303.09,101.325,1126.8,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
457,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],308.13,101.325,1126.1,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
458,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],313.17,101.325,1124.5,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
459,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],318.16,101.325,1123.6,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
460,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],323.11,101.325,1122.1,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
461,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],328.14,101.325,1119.7,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
462,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],330.09,101.325,1118.3,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
463,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],333.16,101.325,1116.2,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
464,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],335.05,101.325,1114.4,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
465,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],338.14,101.325,1110.5,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520.",,,,,,,,,,,,,,,,
466,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101.325,1574.5,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
